Citation,License Plate/Vin,Fine,Issued,CitationText,Unpaid,Officer,Residence,IssuedDate,IssuedTime
P1-23756,UT G114HA,75.0,"Apr 21, 2023 12:45 PM",,False,1,UT,2023-04-21,12:45 PM
P1-23757,UT V475VL,0.0,"Apr 21, 2023 01:31 PM",,False,1,UT,2023-04-21,01:31 PM
P1-23758,UT G176VU,60.0,"Apr 21, 2023 01:52 PM",,False,1,UT,2023-04-21,01:52 PM
P1-23759,OK JRQ600,0.0,"Apr 24, 2023 12:52 PM",,False,1,OK,2023-04-24,12:52 PM
P1-23760,UT F559UX,35.0,"Apr 24, 2023 01:01 PM",,False,1,UT,2023-04-24,01:01 PM
P1-23761,UT U008XY,75.0,"Apr 24, 2023 01:11 PM",,False,1,UT,2023-04-24,01:11 PM
P1-23762,UT H335L,25.0,"Apr 24, 2023 01:19 PM",,False,1,UT,2023-04-24,01:19 PM
P1-23763,UT 5S9VG,0.0,"Apr 24, 2023 01:25 PM",,False,1,UT,2023-04-24,01:25 PM
P1-23764,UT 9E5XT,25.0,"Apr 24, 2023 01:29 PM",,False,1,UT,2023-04-24,01:29 PM
P1-23765,UT 0H1WN,75.0,"Apr 24, 2023 01:33 PM",,False,1,UT,2023-04-24,01:33 PM
P1-23766,UT 4L0MZ,60.0,"Apr 25, 2023 01:04 PM",,False,1,UT,2023-04-25,01:04 PM
P1-23767,TX PWH2767,25.0,"Apr 25, 2023 04:39 PM",,False,1,TX,2023-04-25,04:39 PM
P1-23768,UT G868RL,75.0,"Apr 25, 2023 04:47 PM",,False,1,UT,2023-04-25,04:47 PM
P1-23769,UT G789GH,0.0,"Apr 25, 2023 04:52 PM",,False,1,UT,2023-04-25,04:52 PM
P1-23770,UT 0W9PW,0.0,"Apr 25, 2023 04:57 PM",,False,1,UT,2023-04-25,04:57 PM
P1-23771,UT E497CW,60.0,"Apr 25, 2023 05:10 PM",,False,1,UT,2023-04-25,05:10 PM
P1-23772,CA 9BSV780,0.0,"Apr 25, 2023 05:13 PM",,False,1,CA,2023-04-25,05:13 PM
P1-23773,UT G454UF,60.0,"Apr 25, 2023 05:23 PM",,False,1,UT,2023-04-25,05:23 PM
P1-23774,NV 698R86,60.0,"Apr 26, 2023 07:20 AM",,False,1,NV,2023-04-26,07:20 AM
P1-23775,UT U111VM,0.0,"May 02, 2023 01:24 PM",,False,1,UT,2023-05-02,01:24 PM
P1-23776,MT 667533C,0.0,"May 02, 2023 01:32 PM",,False,1,MT,2023-05-02,01:32 PM
P1-23777,UT G512WG,0.0,"May 02, 2023 01:45 PM",,False,1,UT,2023-05-02,01:45 PM
P1-23778,UT V897DG,0.0,"May 02, 2023 01:57 PM",,False,1,UT,2023-05-02,01:57 PM
P1-23779,WA AKR0245,0.0,"May 02, 2023 02:00 PM",,False,1,WA,2023-05-02,02:00 PM
P1-23780,AZ VFA7BM,0.0,"May 02, 2023 02:01 PM",,False,1,AZ,2023-05-02,02:01 PM
P1-23781,UT F141XA,0.0,"May 02, 2023 02:04 PM",,False,1,UT,2023-05-02,02:04 PM
P1-23782,UT U817CJ,0.0,"May 02, 2023 02:06 PM",,False,1,UT,2023-05-02,02:06 PM
P1-23783,UT E777YG,0.0,"May 02, 2023 02:22 PM",,False,1,UT,2023-05-02,02:22 PM
P1-23784,UT T542BY,0.0,"May 02, 2023 02:27 PM",,False,1,UT,2023-05-02,02:27 PM
P1-23785,UT G920VT,0.0,"May 02, 2023 03:11 PM",,False,1,UT,2023-05-02,03:11 PM
P1-23786,UT G480RF,0.0,"May 02, 2023 03:22 PM",,False,1,UT,2023-05-02,03:22 PM
P1-23787,UT C417DN,0.0,"May 02, 2023 03:24 PM",,False,1,UT,2023-05-02,03:24 PM
P1-23788,ID 1B8809U,0.0,"May 02, 2023 03:34 PM",,False,1,ID,2023-05-02,03:34 PM
P1-23789,UT 4F2WE,0.0,"May 02, 2023 03:43 PM",,False,1,UT,2023-05-02,03:43 PM
P1-23790,UT 1V1FF,0.0,"May 03, 2023 07:52 AM",,False,1,UT,2023-05-03,07:52 AM
P1-23791,UT 1V1FF,0.0,"May 03, 2023 07:55 AM",,False,1,UT,2023-05-03,07:55 AM
P1-23792,UT U061PH,0.0,"May 03, 2023 07:59 AM",,False,1,UT,2023-05-03,07:59 AM
P1-23793,UT T080CY,30.0,"May 03, 2023 08:55 AM",,False,1,UT,2023-05-03,08:55 AM
P1-23794,UT G291W,25.0,"May 03, 2023 08:59 AM",,False,1,UT,2023-05-03,08:59 AM
P1-23795,UT U769SD,0.0,"May 03, 2023 09:16 AM",,False,1,UT,2023-05-03,09:16 AM
P1-23796,UT F610TL,60.0,"May 03, 2023 09:33 AM",,False,1,UT,2023-05-03,09:33 AM
P1-23797,UT U228ZE,0.0,"May 03, 2023 09:37 AM",,False,1,UT,2023-05-03,09:37 AM
P1-23798,UT U629RJ,25.0,"May 03, 2023 09:46 AM",,False,1,UT,2023-05-03,09:46 AM
P1-23799,UT 631NAX,60.0,"May 03, 2023 05:22 PM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2023-05-03,05:22 PM
P1-23800,UT W756VW,0.0,"May 03, 2023 05:31 PM",,False,1,UT,2023-05-03,05:31 PM
P1-23801,UT U593CK,10.0,"May 03, 2023 05:38 PM",,False,1,UT,2023-05-03,05:38 PM
P1-23802,UT U838GT,75.0,"May 04, 2023 01:24 PM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2023-05-04,01:24 PM
P1-23803,UT SN0PAKD,0.0,"May 04, 2023 02:23 PM",,False,1,UT,2023-05-04,02:23 PM
P1-23804,UT G49PWM,0.0,"May 04, 2023 02:28 PM",,False,1,UT,2023-05-04,02:28 PM
P1-23805,CA 8REW131,0.0,"May 04, 2023 02:31 PM",,False,1,CA,2023-05-04,02:31 PM
P1-23806,UT U352KL,0.0,"May 04, 2023 02:33 PM",,False,1,UT,2023-05-04,02:33 PM
P1-23807,NV B52ZRZ,0.0,"May 04, 2023 02:37 PM",,False,1,NV,2023-05-04,02:37 PM
P1-23808,UT G892CB,0.0,"May 04, 2023 02:43 PM",,False,1,UT,2023-05-04,02:43 PM
P1-23809,UT K874T,0.0,"May 04, 2023 02:46 PM",,False,1,UT,2023-05-04,02:46 PM
P1-23810,CO JEQ621,0.0,"May 04, 2023 02:51 PM",,False,1,CO,2023-05-04,02:51 PM
P1-23811,UT 5T3XF,60.0,"May 04, 2023 03:38 PM",,False,1,UT,2023-05-04,03:38 PM
P1-23812,UT X4755B,0.0,"May 04, 2023 04:40 PM",,False,1,UT,2023-05-04,04:40 PM
P1-23813,UT G999JD,40.0,"May 04, 2023 05:26 PM",,False,1,UT,2023-05-04,05:26 PM
P1-23814,AZ BAS7053,60.0,"May 04, 2023 05:37 PM",,False,1,AZ,2023-05-04,05:37 PM
P1-23815,OK ERS482,0.0,"May 05, 2023 03:11 PM",,False,1,OK,2023-05-05,03:11 PM
P1-23816,UT U314ZF,0.0,"May 08, 2023 02:03 PM",,False,1,UT,2023-05-08,02:03 PM
P1-23817,UT 9W5VV,60.0,"May 08, 2023 02:11 PM",,False,1,UT,2023-05-08,02:11 PM
P1-23818,UT F636DU,0.0,"May 08, 2023 05:20 PM",,False,1,UT,2023-05-08,05:20 PM
P1-23819,UT 3X4RH,0.0,"May 09, 2023 01:00 AM",,False,1,UT,2023-05-09,01:00 AM
P1-23820,UT T732R,0.0,"May 09, 2023 01:03 AM",,False,1,UT,2023-05-09,01:03 AM
P1-23821,UT CK14523,0.0,"May 09, 2023 01:05 AM",,False,1,UT,2023-05-09,01:05 AM
P1-23822,UT 621B007,0.0,"May 09, 2023 01:07 AM",,False,1,UT,2023-05-09,01:07 AM
P1-23823,UT U647HY,0.0,"May 09, 2023 01:10 AM",,False,1,UT,2023-05-09,01:10 AM
P1-23824,UT F800KS,0.0,"May 09, 2023 01:11 AM",,False,1,UT,2023-05-09,01:11 AM
P1-23825,UT U155SK,0.0,"May 09, 2023 01:14 AM",,False,1,UT,2023-05-09,01:14 AM
P1-23826,AR 584SWN,0.0,"May 09, 2023 01:25 AM",,False,1,AR,2023-05-09,01:25 AM
P1-23827,UT U083FF,0.0,"May 09, 2023 01:26 AM",,False,1,UT,2023-05-09,01:26 AM
P1-23828,UT U092TK,0.0,"May 09, 2023 01:27 AM",,False,1,UT,2023-05-09,01:27 AM
P1-23829,UT F141NN,0.0,"May 09, 2023 01:29 AM",,False,1,UT,2023-05-09,01:29 AM
P1-23830,UT U853VM,0.0,"May 09, 2023 01:30 AM",,False,1,UT,2023-05-09,01:30 AM
P1-23831,MT 230538A,0.0,"May 09, 2023 01:31 AM",,False,1,MT,2023-05-09,01:31 AM
P1-23832,CA 8DXJ851,0.0,"May 09, 2023 01:32 AM",,False,1,CA,2023-05-09,01:32 AM
P1-23833,TX MPX3589,0.0,"May 09, 2023 01:34 AM",,False,1,TX,2023-05-09,01:34 AM
P1-23834,OR 007NCJ,0.0,"May 09, 2023 01:37 AM",,False,1,OR,2023-05-09,01:37 AM
P1-23835,UT F587FX,0.0,"May 09, 2023 01:37 AM",,False,1,UT,2023-05-09,01:37 AM
P1-23836,UT F640CS,0.0,"May 09, 2023 01:39 AM",,False,1,UT,2023-05-09,01:39 AM
P1-23837,UT 4N3KY,0.0,"May 09, 2023 01:41 AM",,False,1,UT,2023-05-09,01:41 AM
P1-23838,UT S518V,0.0,"May 09, 2023 01:43 AM",,False,1,UT,2023-05-09,01:43 AM
P1-23839,UT V482WL,0.0,"May 09, 2023 01:45 AM",,False,1,UT,2023-05-09,01:45 AM
P1-23840,UT X105RK,0.0,"May 09, 2023 01:45 AM",,False,1,UT,2023-05-09,01:45 AM
P1-23841,UT G059MT,0.0,"May 09, 2023 01:47 AM",,False,1,UT,2023-05-09,01:47 AM
P1-23842,UT D278GL,0.0,"May 09, 2023 01:48 AM",,False,1,UT,2023-05-09,01:48 AM
P1-23843,UT W705XW,0.0,"May 09, 2023 01:49 AM",,False,1,UT,2023-05-09,01:49 AM
P1-23844,UT T052JK,0.0,"May 09, 2023 01:50 AM",,False,1,UT,2023-05-09,01:50 AM
P1-23845,UT U170XS,0.0,"May 09, 2023 01:51 AM",,False,1,UT,2023-05-09,01:51 AM
P1-23846,UT T656JR,0.0,"May 09, 2023 02:44 AM",,False,1,UT,2023-05-09,02:44 AM
P1-23847,WA BSM3176,0.0,"May 09, 2023 02:44 AM",,False,1,WA,2023-05-09,02:44 AM
P1-23848,WY WY330187,0.0,"May 09, 2023 02:46 AM",,False,1,WY,2023-05-09,02:46 AM
P1-23849,UT U868TY,0.0,"May 09, 2023 02:47 AM",,False,1,UT,2023-05-09,02:47 AM
P1-23850,UT F942UW,20.0,"May 09, 2023 02:51 AM",,False,1,UT,2023-05-09,02:51 AM
P1-23851,UT F942UW,0.0,"May 09, 2023 02:54 AM",,False,1,UT,2023-05-09,02:54 AM
P1-23852,UT CL75811,0.0,"May 09, 2023 02:59 AM",,False,1,UT,2023-05-09,02:59 AM
P1-23853,UT CL75811,0.0,"May 09, 2023 02:59 AM",,False,1,UT,2023-05-09,02:59 AM
P1-23854,UT G814YY,20.0,"May 09, 2023 03:01 AM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2023-05-09,03:01 AM
P1-23855,UT G814YY,0.0,"May 09, 2023 03:02 AM",,False,1,UT,2023-05-09,03:02 AM
P1-23856,UT 74DM8,0.0,"May 09, 2023 03:03 AM",,False,1,UT,2023-05-09,03:03 AM
P1-23857,UT C054RF,0.0,"May 09, 2023 03:04 AM",,False,1,UT,2023-05-09,03:04 AM
P1-23858,FL 77AUHE,0.0,"May 09, 2023 03:11 AM",,False,1,FL,2023-05-09,03:11 AM
P1-23859,MT 588286B,0.0,"May 09, 2023 04:09 AM",,False,1,MT,2023-05-09,04:09 AM
P1-23860,UT U833XX,0.0,"May 09, 2023 04:12 AM",,False,1,UT,2023-05-09,04:12 AM
P1-23861,ID R0KD0C,0.0,"May 09, 2023 07:50 AM",,False,1,ID,2023-05-09,07:50 AM
P1-23862,UT 6Y8AG,60.0,"May 09, 2023 08:00 AM",,False,1,UT,2023-05-09,08:00 AM
P1-23863,UT D678PB,0.0,"May 09, 2023 11:15 AM",,False,1,UT,2023-05-09,11:15 AM
P1-23864,CO 669Z0G,60.0,"May 09, 2023 12:00 PM",,False,1,CO,2023-05-09,12:00 PM
P1-23865,UT U153RP,0.0,"May 09, 2023 12:05 PM",,False,1,UT,2023-05-09,12:05 PM
P1-23866,IN AXS492,60.0,"May 09, 2023 12:11 PM",,False,1,IN,2023-05-09,12:11 PM
P1-23867,UT TEST,0.0,"May 09, 2023 12:20 PM",,False,1,UT,2023-05-09,12:20 PM
P1-23868,UT G362BB,0.0,"May 09, 2023 12:33 PM",,False,1,UT,2023-05-09,12:33 PM
P1-23869,UT T477EY,0.0,"May 09, 2023 03:45 PM",,False,1,UT,2023-05-09,03:45 PM
P1-23870,WI ACS4149,75.0,"May 09, 2023 03:50 PM",,False,1,WI,2023-05-09,03:50 PM
P1-23871,UT 4T7WY,0.0,"May 10, 2023 09:29 AM",,False,1,UT,2023-05-10,09:29 AM
P1-23872,UT U090SE,0.0,"May 10, 2023 02:09 PM",,False,1,UT,2023-05-10,02:09 PM
P1-23873,UT G372JJ,10.0,"May 11, 2023 01:41 AM",,False,1,UT,2023-05-11,01:41 AM
P1-23874,UT V714UP,0.0,"May 11, 2023 01:46 AM",,False,1,UT,2023-05-11,01:46 AM
P1-23875,CA 99434M3,60.0,"May 11, 2023 01:56 AM",APPEAL TIME LIMIT EXPIRED,True,1,CA,2023-05-11,01:56 AM
P1-23876,UT U753FE,60.0,"May 11, 2023 02:04 AM",,False,1,UT,2023-05-11,02:04 AM
P1-23877,UT 5U6JT,60.0,"May 11, 2023 02:12 AM",,False,1,UT,2023-05-11,02:12 AM
P1-23878,UT 41CW0,0.0,"May 11, 2023 02:14 AM",,False,1,UT,2023-05-11,02:14 AM
P1-23879,CA 5XJN118,60.0,"May 11, 2023 02:20 AM",APPEAL TIME LIMIT EXPIRED,True,1,CA,2023-05-11,02:20 AM
P1-23880,UT F186DS,0.0,"May 11, 2023 09:24 AM",,False,1,UT,2023-05-11,09:24 AM
P1-23881,UT 7W0DK,0.0,"May 15, 2023 01:42 PM",,False,1,UT,2023-05-15,01:42 PM
P1-23882,UT 8R4BW,60.0,"May 15, 2023 01:45 PM",,False,1,UT,2023-05-15,01:45 PM
P1-23883,UT W013PK,60.0,"May 15, 2023 01:49 PM",,False,1,UT,2023-05-15,01:49 PM
P1-23884,UT U929VV,60.0,"May 15, 2023 01:57 PM",,False,1,UT,2023-05-15,01:57 PM
P1-23885,UT U674KM,60.0,"May 15, 2023 02:13 PM",,False,1,UT,2023-05-15,02:13 PM
P1-23886,UT PUDDLES,0.0,"May 15, 2023 02:20 PM",,False,1,UT,2023-05-15,02:20 PM
P1-23887,UT G615KC,0.0,"May 15, 2023 03:19 PM",,False,1,UT,2023-05-15,03:19 PM
P1-23888,UT D204ZW,0.0,"May 15, 2023 03:21 PM",,False,1,UT,2023-05-15,03:21 PM
P1-23889,UT V405LY,15.0,"May 15, 2023 03:25 PM",,False,1,UT,2023-05-15,03:25 PM
P1-23890,OR 412LUY,60.0,"May 15, 2023 03:27 PM",,False,1,OR,2023-05-15,03:27 PM
P1-23891,ID 8BL293U,60.0,"May 15, 2023 03:29 PM",,False,1,ID,2023-05-15,03:29 PM
P1-23892,AZ PWA7CTA,0.0,"May 15, 2023 06:37 PM",,False,1,AZ,2023-05-15,06:37 PM
P1-23893,UT T542BY,60.0,"May 16, 2023 11:08 AM",,False,1,UT,2023-05-16,11:08 AM
P1-23894,UT T725DS,0.0,"May 16, 2023 11:22 AM",,False,1,UT,2023-05-16,11:22 AM
P1-23895,UT F048RX,0.0,"May 16, 2023 11:26 AM",,False,1,UT,2023-05-16,11:26 AM
P1-23896,UT V824SF,0.0,"May 16, 2023 11:43 AM",,False,1,UT,2023-05-16,11:43 AM
P1-23897,CO CDHG62,60.0,"May 16, 2023 11:48 AM",,False,1,CO,2023-05-16,11:48 AM
P1-23898,MT DYH567,60.0,"May 16, 2023 12:06 PM",APPEAL TIME LIMIT EXPIRED,True,1,MT,2023-05-16,12:06 PM
P1-23899,UT E983RW,0.0,"May 16, 2023 12:23 PM",,False,1,UT,2023-05-16,12:23 PM
P1-23900,TX MNK2301,60.0,"May 16, 2023 12:31 PM",,False,1,TX,2023-05-16,12:31 PM
P1-23901,CA 22115K3,60.0,"May 17, 2023 07:49 AM",APPEAL TIME LIMIT EXPIRED,True,1,CA,2023-05-17,07:49 AM
P1-23902,CO U358XD,0.0,"May 17, 2023 09:00 AM",,False,1,CO,2023-05-17,09:00 AM
P1-23903,ID 1AGAS8U,0.0,"May 17, 2023 09:35 AM",,False,1,ID,2023-05-17,09:35 AM
P1-23904,UT G326NC,60.0,"May 17, 2023 09:40 AM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2023-05-17,09:40 AM
P1-23905,TX RYL6669,0.0,"May 17, 2023 10:34 AM",,False,1,TX,2023-05-17,10:34 AM
P1-23906,UT T427HL,0.0,"May 17, 2023 10:38 AM",,False,1,UT,2023-05-17,10:38 AM
P1-23907,CO 844XTH,0.0,"May 17, 2023 10:42 AM",,False,1,CO,2023-05-17,10:42 AM
P1-23908,UT V686WA,0.0,"May 17, 2023 10:46 AM",,False,1,UT,2023-05-17,10:46 AM
P1-23909,UT G435UJ,0.0,"May 17, 2023 10:53 AM",,False,1,UT,2023-05-17,10:53 AM
P1-23910,MN PDZ810,0.0,"May 17, 2023 10:56 AM",,False,1,MN,2023-05-17,10:56 AM
P1-23911,UT U346WU,0.0,"May 17, 2023 10:58 AM",,False,1,UT,2023-05-17,10:58 AM
P1-23912,UT 1V6VH,60.0,"May 17, 2023 11:05 AM",,False,1,UT,2023-05-17,11:05 AM
P1-23913,UT CL87022,60.0,"May 17, 2023 11:10 AM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2023-05-17,11:10 AM
P1-23914,UT G409TE,0.0,"May 17, 2023 11:17 AM",,False,1,UT,2023-05-17,11:17 AM
P1-23915,UT D023MU,0.0,"May 17, 2023 11:22 AM",,False,1,UT,2023-05-17,11:22 AM
P1-23916,UT U650PA,60.0,"May 17, 2023 11:24 AM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2023-05-17,11:24 AM
P1-23917,UT Z082V,0.0,"May 17, 2023 11:27 AM",,False,1,UT,2023-05-17,11:27 AM
P1-23918,UT 3FHB11,0.0,"May 17, 2023 11:29 AM",,False,1,UT,2023-05-17,11:29 AM
P1-23919,UT W766VY,0.0,"May 17, 2023 11:39 AM",,False,1,UT,2023-05-17,11:39 AM
P1-23920,UT U948SV,60.0,"May 17, 2023 11:44 AM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2023-05-17,11:44 AM
P1-23921,UT U609CS,0.0,"May 17, 2023 11:48 AM",,False,1,UT,2023-05-17,11:48 AM
P1-23922,UT G868VW,60.0,"May 17, 2023 12:03 PM",,False,1,UT,2023-05-17,12:03 PM
P1-23923,UT 4W2NE,0.0,"May 17, 2023 12:11 PM",,False,1,UT,2023-05-17,12:11 PM
P1-23924,UT 1A272MV,60.0,"May 17, 2023 12:18 PM",,False,1,UT,2023-05-17,12:18 PM
P1-23925,UT Y478VV,75.0,"May 17, 2023 12:31 PM",,False,1,UT,2023-05-17,12:31 PM
P1-23926,MN DMV908,25.0,"May 17, 2023 01:48 PM",,False,1,MN,2023-05-17,01:48 PM
P1-23927,AZ PWA7CTA,60.0,"May 17, 2023 01:50 PM",,False,1,AZ,2023-05-17,01:50 PM
P1-23928,CO 898XWX,25.0,"May 17, 2023 01:56 PM",,False,1,CO,2023-05-17,01:56 PM
P1-23929,UT E994SU,60.0,"May 17, 2023 02:01 PM",,False,1,UT,2023-05-17,02:01 PM
P1-23930,UT E713PE,0.0,"May 17, 2023 02:03 PM",,False,1,UT,2023-05-17,02:03 PM
P1-23931,UT U521NS,40.0,"May 17, 2023 02:30 PM",,False,1,UT,2023-05-17,02:30 PM
P1-23932,ME 6588WC,0.0,"May 17, 2023 02:32 PM",,False,1,ME,2023-05-17,02:32 PM
P1-23933,UT G758TU,40.0,"May 17, 2023 02:36 PM",,False,1,UT,2023-05-17,02:36 PM
P1-23934,UT 4L0MZ,0.0,"May 17, 2023 02:39 PM",,False,1,UT,2023-05-17,02:39 PM
P1-23935,TX GFD9652,40.0,"May 17, 2023 02:41 PM",,False,1,TX,2023-05-17,02:41 PM
P1-23936,UT 2P2RS,40.0,"May 17, 2023 02:43 PM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2023-05-17,02:43 PM
P1-23937,UT U155SK,60.0,"May 18, 2023 01:26 AM",,False,1,UT,2023-05-18,01:26 AM
P1-23938,OR 720NXJ,20.0,"May 18, 2023 01:29 AM",,False,1,OR,2023-05-18,01:29 AM
P1-23939,MD 6BK3686,60.0,"May 18, 2023 01:43 AM",,False,1,MD,2023-05-18,01:43 AM
P1-23940,UT G394JT,60.0,"May 18, 2023 01:49 AM",,False,1,UT,2023-05-18,01:49 AM
P1-23941,UT W417RT,0.0,"May 18, 2023 01:55 AM",,False,1,UT,2023-05-18,01:55 AM
P1-23942,UT C922CU,60.0,"May 18, 2023 02:13 AM",,False,1,UT,2023-05-18,02:13 AM
P1-23943,UT U207ZL,60.0,"May 18, 2023 02:16 AM",,False,1,UT,2023-05-18,02:16 AM
P1-23944,UT 2W0AB,60.0,"May 18, 2023 02:17 AM",,False,1,UT,2023-05-18,02:17 AM
P1-23945,UT F606NX,60.0,"May 18, 2023 02:39 AM",,False,1,UT,2023-05-18,02:39 AM
P1-23946,CA 7GBC480,0.0,"May 18, 2023 02:46 AM",,False,1,CA,2023-05-18,02:46 AM
P1-23947,TX FCS1074,60.0,"May 18, 2023 02:49 AM",APPEAL TIME LIMIT EXPIRED,True,1,TX,2023-05-18,02:49 AM
P1-23948,ID 4BC026U,0.0,"May 18, 2023 03:09 AM",,False,1,ID,2023-05-18,03:09 AM
P1-23949,UT TEST,0.0,"May 18, 2023 01:28 PM",,False,1,UT,2023-05-18,01:28 PM
P1-23950,UT CN70729,0.0,"May 18, 2023 01:36 PM",,False,1,UT,2023-05-18,01:36 PM
P1-23951,UT W774ZZ,0.0,"May 18, 2023 02:08 PM",,False,1,UT,2023-05-18,02:08 PM
P1-23952,UT 6J7KZ,60.0,"May 18, 2023 03:37 PM",,False,1,UT,2023-05-18,03:37 PM
P1-23953,UT 5R5BX,0.0,"May 18, 2023 03:42 PM",,False,1,UT,2023-05-18,03:42 PM
P1-23954,UT B049WU,0.0,"May 18, 2023 04:55 PM",,False,1,UT,2023-05-18,04:55 PM
P1-23955,UT U279UX,0.0,"May 18, 2023 04:59 PM",,False,1,UT,2023-05-18,04:59 PM
P1-23956,UT E457EZ,0.0,"May 18, 2023 05:02 PM",,False,1,UT,2023-05-18,05:02 PM
P1-23957,UT E457EZ,60.0,"May 18, 2023 05:07 PM",,False,1,UT,2023-05-18,05:07 PM
P1-23958,UT TEST,0.0,"May 18, 2023 06:08 PM",,False,1,UT,2023-05-18,06:08 PM
P1-23959,UT G439XK,0.0,"May 19, 2023 07:50 AM",,False,1,UT,2023-05-19,07:50 AM
P1-23960,UT T927BC,60.0,"May 19, 2023 08:36 AM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2023-05-19,08:36 AM
P1-23961,UT 5C7ZN,25.0,"May 19, 2023 08:52 AM",,False,1,UT,2023-05-19,08:52 AM
P1-23962,UT U052YM,0.0,"May 19, 2023 09:32 AM",,False,1,UT,2023-05-19,09:32 AM
P1-23963,AZ FCA1KG,0.0,"May 22, 2023 08:16 AM",,False,1,AZ,2023-05-22,08:16 AM
P1-23964,UT U192JX,60.0,"May 22, 2023 08:20 AM",,False,1,UT,2023-05-22,08:20 AM
P1-23965,TX LMS9999,60.0,"May 22, 2023 08:23 AM",,False,1,TX,2023-05-22,08:23 AM
P1-23966,UT Z278LT,0.0,"May 22, 2023 08:27 AM",,False,1,UT,2023-05-22,08:27 AM
P1-23967,UT B599MS,60.0,"May 22, 2023 08:29 AM",,False,1,UT,2023-05-22,08:29 AM
P1-23968,UT V131EA,25.0,"May 22, 2023 08:32 AM",,False,1,UT,2023-05-22,08:32 AM
P1-23969,NV 277ZWU,30.0,"May 22, 2023 08:34 AM",,False,1,NV,2023-05-22,08:34 AM
P1-23970,CO U358XD,0.0,"May 22, 2023 09:16 AM",,False,1,CO,2023-05-22,09:16 AM
P1-23971,AR 455ZWK,25.0,"May 22, 2023 09:22 AM",,False,1,AR,2023-05-22,09:22 AM
P1-23972,UT 718VBY,60.0,"May 22, 2023 11:07 AM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2023-05-22,11:07 AM
P1-23973,UT 6X7WC,0.0,"May 22, 2023 11:29 AM",,False,1,UT,2023-05-22,11:29 AM
P1-23974,UT 3R2PR,60.0,"May 22, 2023 04:46 PM",,False,1,UT,2023-05-22,04:46 PM
P1-23975,UT G304MC,60.0,"May 22, 2023 04:51 PM",,False,1,UT,2023-05-22,04:51 PM
P1-23976,UT U279UX,30.0,"May 22, 2023 04:55 PM",,False,1,UT,2023-05-22,04:55 PM
P1-23977,OR 913LQC,40.0,"May 22, 2023 05:19 PM",,False,1,OR,2023-05-22,05:19 PM
P1-23978,TX NPC6161,40.0,"May 23, 2023 08:37 AM",,False,1,TX,2023-05-23,08:37 AM
P1-23979,UT V396SM,20.0,"May 23, 2023 08:41 AM",,False,1,UT,2023-05-23,08:41 AM
P1-23980,NV 632P17,10.0,"May 23, 2023 08:45 AM",,False,1,NV,2023-05-23,08:45 AM
P1-23981,UT 9T8PA,40.0,"May 23, 2023 08:47 AM",,False,1,UT,2023-05-23,08:47 AM
P1-23982,UT 1MD589U,20.0,"May 23, 2023 08:49 AM",,False,1,UT,2023-05-23,08:49 AM
P1-23983,UT T636BZ,60.0,"May 23, 2023 11:26 AM",,False,1,UT,2023-05-23,11:26 AM
P1-23984,UT W428DM,0.0,"May 24, 2023 07:55 AM",,False,1,UT,2023-05-24,07:55 AM
P1-23985,UT U551TR,60.0,"May 24, 2023 08:02 AM",APPEAL TIME LIMIT EXPIRED,True,1,UT,2023-05-24,08:02 AM
P1-23986,UT G706MR,0.0,"May 24, 2023 08:04 AM",,False,1,UT,2023-05-24,08:04 AM
P1-23987,UT 876KHG,0.0,"May 24, 2023 08:12 AM",,False,1,UT,2023-05-24,08:12 AM
P1-23988,UT CN66779,0.0,"May 24, 2023 08:20 AM",,False,1,UT,2023-05-24,08:20 AM
P1-23989,UT 52ACRPB,0.0,"May 24, 2023 08:25 AM",,False,1,UT,2023-05-24,08:25 AM
P1-23990,UT G059LN,10.0,"May 24, 2023 08:28 AM",,False,1,UT,2023-05-24,08:28 AM
P1-23991,UT E448BF,0.0,"May 24, 2023 08:32 AM",,False,1,UT,2023-05-24,08:32 AM
P1-23992,UT T544EE,25.0,"May 24, 2023 08:38 AM",,False,1,UT,2023-05-24,08:38 AM
P1-23993,WA CBC3514,15.0,"May 24, 2023 08:41 AM",,False,1,WA,2023-05-24,08:41 AM
P1-23994,UT U925FE,0.0,"May 24, 2023 08:43 AM",,False,1,UT,2023-05-24,08:43 AM
P1-23995,UT W996XM,0.0,"May 24, 2023 09:02 AM",,False,1,UT,2023-05-24,09:02 AM
P1-23996,CO BAJF22,60.0,"May 24, 2023 09:05 AM",,False,1,CO,2023-05-24,09:05 AM
P1-23997,UT U055SF,0.0,"May 24, 2023 09:10 AM",,False,1,UT,2023-05-24,09:10 AM
P1-23998,UT 9P5SL,0.0,"May 24, 2023 09:15 AM",,False,1,UT,2023-05-24,09:15 AM
P1-23999,UT U747TF,60.0,"May 24, 2023 09:25 AM",,False,1,UT,2023-05-24,09:25 AM
